,label,id,fea_1,fea_2,fea_3,fea_4,fea_6,fea_7,fea_10,fea_11,less_1265,less_75000,between_3n4,not_0
275,1,59000101,0,1223.0,2,50000.0,0,1,72000,173.20508080000002,1.0,1.0,0.0,1.0
276,1,54985084,1,1214.0,2,59000.0,1,0,60018,200.0,1.0,1.0,0.0,1.0
277,1,58982776,1,1164.5,2,35000.0,1,1,60082,200.0,1.0,1.0,0.0,1.0
278,1,58991789,1,1304.0,2,63000.0,1,1,60095,223.6067977,0.0,1.0,0.0,1.0
279,1,54990614,0,1389.5,0,186000.0,0,0,60014,1.0,0.0,0.0,0.0,1.0
280,1,59003325,0,1325.0,0,126000.0,0,0,71003,1.0,0.0,0.0,0.0,1.0
281,1,59002628,0,1218.5,2,48000.0,0,1,72001,187.08286930000003,1.0,1.0,0.0,1.0
282,1,54985076,1,1365.5,2,143000.0,1,1,60011,202.4845673,0.0,0.0,0.0,1.0
283,1,58986802,1,1241.0,2,61000.0,1,2,552104,187.08286930000003,1.0,1.0,0.0,1.0
284,1,59003724,0,1332.5,0,106000.0,0,1,60033,1.0,0.0,0.0,0.0,1.0
285,1,54989257,0,1242.5,2,56000.0,0,2,330007,1.0,1.0,1.0,1.0,1.0
286,1,59005543,0,1302.5,0,239000.0,0,1,60043,380.7886553,0.0,0.0,0.0,1.0
287,1,58990902,1,1215.5,2,58000.0,1,1,60033,158.11388300000002,1.0,1.0,0.0,1.0
288,1,54982856,1,1361.0,2,30000.0,1,1,60033,264.5751311,0.0,1.0,0.0,1.0
289,1,54988011,1,1241.0,2,75000.0,1,1,450059,194.9358869,1.0,1.0,0.0,1.0
290,1,59003111,0,1223.0,2,73000.0,0,0,151300,1.0,1.0,1.0,0.0,1.0
291,1,54986429,1,1326.5,2,208000.0,1,1,510070,279.6640842,0.0,0.0,0.0,1.0
292,1,58995303,1,1304.0,0,113000.0,1,0,350078,264.5751311,0.0,0.0,1.0,1.0
293,1,58985805,1,1241.0,2,46000.0,1,1,350092,175.1570724,1.0,1.0,1.0,1.0
294,1,58989236,1,1268.0,2,90000.0,1,1,71002,1.0,0.0,0.0,0.0,1.0
295,1,58994744,1,1332.5,0,141000.0,1,1,72412,1.0,0.0,0.0,0.0,1.0
296,1,58989269,1,1391.0,2,112000.0,1,1,71002,192.608411,0.0,0.0,0.0,1.0
297,1,54984134,1,1230.5,2,35000.0,1,1,60057,1.0,1.0,1.0,0.0,1.0
298,1,58994856,1,1215.5,2,60000.0,1,2,450081,158.11388300000002,1.0,1.0,0.0,1.0
299,1,54985730,1,1319.0,2,149000.0,1,0,350096,243.9569634,0.0,0.0,1.0,1.0
300,1,54987545,1,1212.5,2,61000.0,1,1,450031,187.08286930000003,1.0,1.0,0.0,1.0
301,1,54987040,1,1190.0,2,95000.0,1,1,60019,1.0,1.0,0.0,0.0,1.0
302,1,54988520,1,1227.5,2,90000.0,1,1,60040,158.11388300000002,1.0,0.0,0.0,1.0
303,1,54988512,1,1239.5,0,238000.0,1,1,60014,200.0,1.0,0.0,0.0,1.0
304,1,58993847,1,1262.0,2,172000.0,1,0,72000,262.11066370000003,1.0,0.0,0.0,1.0
305,1,58989748,1,1200.5,2,110000.0,1,1,60034,249.69981980000003,1.0,0.0,0.0,1.0
306,1,58998919,0,1253.0,2,84000.0,0,1,72001,173.20508080000002,1.0,0.0,0.0,1.0
307,1,58990519,1,1256.0,0,102000.0,1,2,450080,178.8854382,1.0,0.0,0.0,1.0
308,1,58989082,1,1299.5,2,64000.0,1,1,510090,178.24140930000002,0.0,1.0,0.0,1.0
309,1,54986538,1,1223.0,2,55000.0,1,1,60069,1.0,1.0,1.0,0.0,1.0
310,1,59003280,0,1241.0,2,68000.0,0,1,60020,173.20508080000002,1.0,1.0,0.0,1.0
311,1,58989781,1,1241.0,0,70000.0,1,2,450032,200.0,1.0,1.0,0.0,1.0
312,1,59000783,0,1305.5,2,59000.0,0,1,72004,1.0,0.0,1.0,0.0,1.0
313,1,58985495,1,1314.5,2,177000.0,1,1,60059,1.0,0.0,0.0,0.0,1.0
314,1,54991492,0,1256.0,0,120000.0,0,1,151000,173.20508080000002,1.0,0.0,0.0,1.0
315,1,54985924,1,1241.0,0,111000.0,1,1,350068,223.6067977,1.0,0.0,1.0,1.0
316,1,59001375,0,1305.5,2,65000.0,0,0,60041,204.9390153,0.0,1.0,0.0,1.0
317,1,58982857,1,1272.5,2,76000.0,1,1,60084,1.0,0.0,0.0,0.0,1.0
318,1,58996558,1,1355.0,0,160000.0,1,1,151304,173.20508080000002,0.0,0.0,0.0,1.0
319,1,59001917,0,1304.0,2,35000.0,0,0,60069,1.0,0.0,1.0,0.0,1.0
320,1,59002472,1,1245.5,2,65000.0,1,1,151300,173.20508080000002,1.0,1.0,0.0,1.0
321,1,58995950,1,1218.5,0,101000.0,1,2,350100,273.86127880000004,1.0,0.0,1.0,1.0
322,1,58990934,1,1262.0,2,151000.0,1,1,510102,251.968252,1.0,0.0,0.0,1.0
323,1,58988337,1,1241.0,2,42000.0,1,2,60004,165.5505965,1.0,1.0,0.0,1.0
324,1,54988117,1,1346.0,0,148000.0,1,1,350000,244.94897430000003,0.0,0.0,1.0,1.0
325,1,58995407,1,1316.0,0,64000.0,1,0,60079,1.0,0.0,1.0,0.0,1.0
326,1,54988051,1,1266.5,0,103000.0,1,1,60061,1.0,0.0,0.0,0.0,1.0
327,1,54991219,0,1334.0,2,35000.0,0,1,151000,1.0,0.0,1.0,0.0,1.0
328,1,59002037,0,1292.0,0,115000.0,0,1,350060,192.3538406,0.0,0.0,1.0,1.0
329,1,58983297,1,1299.5,2,30000.0,1,1,71000,200.0,0.0,1.0,0.0,1.0
330,1,54988107,1,1361.0,2,274000.0,1,1,151300,314.9666649,0.0,0.0,0.0,1.0
331,1,58984726,1,1347.5,2,150000.0,1,1,72000,538.5387637,0.0,0.0,0.0,1.0
332,1,54987300,1,1125.5,2,79000.0,1,2,450007,187.08286930000003,1.0,0.0,0.0,1.0
333,1,58985005,1,1316.0,2,48000.0,1,1,450033,297.5281499,0.0,1.0,0.0,1.0
334,1,58985795,1,1389.5,2,38000.0,1,1,450015,158.5370619,0.0,1.0,0.0,1.0
335,1,58992044,1,1365.5,0,130000.0,1,2,341439,173.20508080000002,0.0,0.0,1.0,1.0
336,1,59004658,0,1257.5,2,105000.0,0,1,151009,1.0,1.0,0.0,0.0,1.0
337,1,58989746,1,1334.0,2,86000.0,1,1,510065,168.5140944,0.0,0.0,0.0,1.0
338,1,58995168,1,1335.5,0,151000.0,1,1,60084,1.0,0.0,0.0,0.0,1.0
339,1,58987715,1,1289.0,0,35000.0,1,1,60063,1.0,0.0,1.0,0.0,1.0
340,1,54985832,1,1308.5,2,500000.0,1,0,60001,387.2983346,0.0,0.0,0.0,1.0
341,1,58991618,1,1257.5,0,98000.0,1,2,60075,1.0,1.0,0.0,0.0,1.0
342,1,59002105,0,1277.0,2,91000.0,0,1,72000,158.11388300000002,0.0,0.0,0.0,1.0
343,1,59000077,0,1305.5,2,128000.0,0,1,72000,291.1889421,0.0,0.0,0.0,1.0
344,1,58999971,0,1320.5,0,128000.0,0,2,341774,206.4291646,0.0,0.0,1.0,1.0
345,1,58993253,1,1328.0,0,127000.0,1,2,60043,1.0,0.0,0.0,0.0,1.0
346,1,58999186,0,1274.0,2,388000.0,0,0,72000,1.0,0.0,0.0,0.0,1.0
347,1,54985687,1,1188.5,2,90000.0,1,1,60017,1.0,1.0,0.0,0.0,1.0
348,1,54982665,1,1245.5,2,77000.0,1,1,151300,244.94897430000003,1.0,0.0,0.0,1.0
349,1,58986809,1,1305.5,2,35000.0,1,0,72000,1.0,0.0,1.0,0.0,1.0
350,1,58994121,1,1241.0,2,65000.0,1,0,151011,1.0,1.0,1.0,0.0,1.0
351,1,54991108,0,1269.5,0,210000.0,0,2,330012,1.0,0.0,0.0,1.0,1.0
352,1,59001975,0,1179.5,2,49000.0,0,1,60032,173.20508080000002,1.0,1.0,0.0,1.0
353,1,58995436,1,1256.0,2,96000.0,1,1,72000,200.0,1.0,0.0,0.0,1.0
354,1,58985009,1,1367.0,2,167000.0,1,1,60021,244.94897430000003,0.0,0.0,0.0,1.0
355,1,58986784,1,1242.5,2,75000.0,1,1,510020,173.20508080000002,1.0,1.0,0.0,1.0
356,1,54983232,1,1230.5,2,72000.0,1,0,151304,173.20508080000002,1.0,1.0,0.0,1.0
357,1,54986075,1,1245.5,2,81000.0,1,1,60014,1.0,1.0,0.0,0.0,1.0
358,1,58995842,1,1302.5,0,92000.0,1,2,60075,212.1320344,0.0,0.0,0.0,1.0
359,1,58989592,1,1305.5,0,87000.0,1,2,72000,186.4564292,0.0,0.0,0.0,1.0
360,1,59003268,0,1281.5,2,95000.0,0,1,60047,173.20508080000002,0.0,0.0,0.0,1.0
361,1,58987541,1,1268.0,2,91000.0,1,1,71008,1.0,0.0,0.0,0.0,1.0
362,1,54985691,1,1241.0,2,71000.0,1,2,450071,187.08286930000003,1.0,1.0,0.0,1.0
363,1,54986064,1,1281.5,0,173000.0,1,2,72000,1.0,0.0,0.0,0.0,1.0
364,1,58989056,1,1290.5,2,113000.0,1,1,60091,204.9390153,0.0,0.0,0.0,1.0
365,1,58993137,1,1205.0,2,63000.0,1,1,151300,1.0,1.0,1.0,0.0,1.0
366,1,58994429,1,1295.0,2,73000.0,1,1,350076,223.6067977,0.0,1.0,1.0,1.0
367,1,58986727,1,1214.0,2,68000.0,1,1,550044,173.20508080000002,1.0,1.0,0.0,1.0
368,1,58982354,2,1343.0,0,550000.0,2,2,350024,1.0,0.0,0.0,1.0,1.0
369,1,58998275,0,1239.5,2,30000.0,0,1,350017,223.6067977,1.0,1.0,1.0,1.0
370,1,54985234,1,1214.0,2,66000.0,1,1,60019,200.0,1.0,1.0,0.0,1.0
371,1,58993373,1,1299.5,0,135000.0,1,1,350705,187.08286930000003,0.0,0.0,1.0,1.0
372,1,58987961,1,1302.5,0,177000.0,1,0,371200,158.11388300000002,0.0,0.0,1.0,1.0
373,1,58994493,1,1287.5,2,89000.0,1,1,71004,1.0,0.0,0.0,0.0,1.0
374,1,58998866,0,1287.5,2,126000.0,0,1,151000,173.20508080000002,0.0,0.0,0.0,1.0
375,1,58997183,1,1272.5,0,50000.0,1,2,60085,1.0,0.0,1.0,0.0,1.0
376,1,54991896,0,1328.0,0,150000.0,0,1,332414,1.0,0.0,0.0,1.0,1.0
377,1,58984645,1,1244.0,2,30000.0,1,1,60014,223.6067977,1.0,1.0,0.0,1.0
378,1,58998661,0,1211.0,2,71000.0,0,1,60073,264.5751311,1.0,1.0,0.0,1.0
379,1,58991594,1,1365.5,2,152000.0,1,1,60006,173.20508080000002,0.0,0.0,0.0,1.0
380,1,58989705,1,1311.5,2,105000.0,1,0,60043,187.08286930000003,0.0,0.0,0.0,1.0
381,1,58993220,1,1344.5,2,137000.0,1,1,72000,1.0,0.0,0.0,0.0,1.0
382,1,54982549,1,1326.5,2,30000.0,1,1,60005,1.0,0.0,1.0,0.0,1.0
383,0,58994740,1,1256.1793863739022,1,77000.0,1,0,510000,159.69971819999998,1.0,0.0,0.0,1.0
384,0,58994019,1,1278.549464146407,2,156000.0,1,1,450069,165.8312395,0.0,0.0,0.0,1.0
385,0,59000044,1,1267.3065181206116,1,51000.0,1,1,72015,170.29386369999995,0.0,1.0,0.0,1.0
386,0,59003535,0,1283.039897802531,1,139000.0,0,1,60036,1.0,0.0,0.0,0.0,1.0
387,0,54984616,1,1288.6878329822753,1,102000.0,1,1,350055,184.3908891,0.0,0.0,1.0,1.0
388,0,59004748,0,1274.689441052487,1,105000.0,0,1,60014,187.08286930000003,0.0,0.0,0.0,1.0
389,0,58991252,1,1264.9773299813573,2,108000.0,1,2,450006,158.11388300000002,1.0,0.0,0.0,1.0
390,0,58985785,1,1302.3117668009859,2,250000.0,1,2,450031,187.08286930000003,0.0,0.0,0.0,1.0
391,0,54988000,1,1296.0460383151915,1,180000.0,1,1,72001,167.33200530000002,0.0,0.0,0.0,1.0
392,0,58995669,1,1241.932692892352,2,35000.0,2,2,650070,161.8548733,1.0,1.0,0.0,1.0
393,0,58995289,1,1250.7464305173175,1,50000.0,1,1,450080,167.5649128,1.0,1.0,0.0,1.0
394,0,58987276,1,1251.7745178232506,2,50000.0,1,0,450080,194.9358869,1.0,1.0,0.0,1.0
395,0,59003965,0,1267.9443521297753,1,76000.0,0,0,60091,158.4077018,0.0,0.0,0.0,1.0
396,0,59000066,0,1314.609034700602,1,259000.0,0,1,72000,200.0,0.0,0.0,0.0,1.0
397,0,54989201,0,1267.216384599839,1,98000.0,0,1,72050,181.1435895,0.0,0.0,0.0,1.0
398,0,59001188,0,1264.2197330661973,1,69000.0,0,2,60048,166.0331292,1.0,1.0,0.0,1.0
399,0,59000457,0,1270.238023347762,1,90000.0,0,1,72001,188.9259114,0.0,0.0,0.0,1.0
400,0,54989018,0,1249.8703344564344,1,45000.0,0,1,151307,172.1307642,1.0,1.0,0.0,1.0
401,0,54990128,0,1270.0290610644224,1,105000.0,0,0,72000,187.0561413,0.0,0.0,0.0,1.0
402,0,54988614,1,1275.6864004886293,1,106000.0,1,2,60033,1.0,0.0,0.0,0.0,1.0
403,0,59004856,0,1273.117507970099,1,99000.0,0,1,60036,188.0664776,0.0,0.0,0.0,1.0
404,0,54989325,0,1253.4072037545789,1,49000.0,0,2,72001,180.7235458,1.0,1.0,0.0,1.0
405,0,58990826,1,1285.8791485757831,1,118000.0,1,0,72000,187.08286930000003,0.0,0.0,0.0,1.0
406,0,54987715,1,1267.81607922907,1,76000.0,1,2,60000,1.0,0.0,0.0,0.0,1.0
407,0,54984416,1,1341.1457946554622,1,35000.0,16,2,335534,105.9008971,0.0,1.0,1.0,1.0
408,0,58985627,1,1261.6055810260232,2,95000.0,1,2,450006,173.20508080000002,1.0,0.0,0.0,1.0
409,0,54983292,1,1278.809091184752,1,114000.0,1,1,72049,195.6910831,0.0,0.0,0.0,1.0
410,0,58991432,1,1296.9450375205743,1,117000.0,1,2,332720,1.0,0.0,0.0,1.0,1.0
411,0,54986879,1,1279.8071402215587,1,179000.0,1,1,450002,267.58176319999995,0.0,0.0,0.0,1.0
412,0,54983822,1,1274.0729344887595,2,94000.0,1,1,60057,193.6362569,0.0,0.0,0.0,1.0
413,1,59003162,0,1260.1988208658672,1,50000.0,0,1,60033,167.934511,1.0,1.0,0.0,1.0
414,1,59005268,0,1263.6896115544964,1,67000.0,0,2,60074,162.9232948,1.0,1.0,0.0,1.0
415,1,58983500,1,1266.5096112542328,1,45000.0,1,0,72000,118.6844556,0.0,1.0,0.0,1.0
416,1,54984978,1,1264.6852705832425,1,58000.0,1,1,60075,212.1320344,1.0,1.0,0.0,1.0
417,1,58995703,1,1258.830096462793,2,75000.0,1,0,450018,353.55339060000006,1.0,1.0,0.0,1.0
418,1,58997773,0,1254.9653726508543,1,45000.0,0,1,151300,173.20508080000002,1.0,1.0,0.0,1.0
419,1,54983561,1,1242.3069414891459,1,47000.0,1,1,510037,175.8266191,1.0,1.0,0.0,1.0
420,1,59004235,0,1286.6702684773343,1,150000.0,0,1,60018,244.7549795,0.0,0.0,0.0,1.0
421,1,54982721,1,1271.9200908229052,1,90000.0,1,1,72014,1.0,0.0,0.0,0.0,1.0
422,1,58993131,1,1285.6904078181492,1,120000.0,1,1,72000,265.3394053,0.0,0.0,0.0,1.0
423,1,54985358,1,1274.3032008846053,1,97000.0,1,1,72000,179.0809873,0.0,0.0,0.0,1.0
424,1,59000336,0,1362.624409443142,1,446000.0,0,2,60014,1.0,0.0,0.0,0.0,1.0
425,1,58985900,1,1278.722651478068,1,43000.0,1,0,361027,167.7885574,0.0,1.0,1.0,1.0
426,1,54991441,0,1259.7238767154208,1,66000.0,0,0,72002,162.44999230000002,1.0,1.0,0.0,1.0
427,1,54984634,1,1290.9870007515103,2,111000.0,1,1,350075,164.3167673,0.0,0.0,1.0,1.0
428,1,58990611,1,1273.706668267933,2,79000.0,1,2,72000,177.0028248,0.0,0.0,0.0,1.0
429,1,58997157,1,1276.8405277888098,1,91000.0,1,2,60074,1.0,0.0,0.0,0.0,1.0
430,1,58999328,0,1283.8553788828071,1,94000.0,0,2,340006,200.0,0.0,0.0,1.0,1.0
431,1,58991085,1,1278.8891603141633,1,93000.0,1,1,60000,189.2247341,0.0,0.0,0.0,1.0
432,1,58984653,1,1262.0335867793453,1,44000.0,1,1,151300,169.6113204,1.0,1.0,0.0,1.0
433,1,58999712,0,1263.5846209810454,1,63000.0,0,1,60000,160.77002209999998,1.0,1.0,0.0,1.0
434,1,59002226,0,1259.149704032444,1,48000.0,0,1,72000,165.37533069999998,1.0,1.0,0.0,1.0
435,1,54989207,0,1253.4488166356816,1,49000.0,0,2,71000,180.2803373,1.0,1.0,0.0,1.0
436,1,54990623,0,1253.022395743033,1,44000.0,0,1,72000,171.01461930000002,1.0,1.0,0.0,1.0
437,1,54988283,1,1264.7869659954104,1,70000.0,1,0,151304,187.08286930000003,1.0,1.0,0.0,1.0
438,1,58988697,1,1267.0647145316218,1,50000.0,1,1,72000,181.5543996,0.0,1.0,0.0,1.0
439,1,54989200,0,1254.7616055413168,1,60000.0,0,0,151300,172.3223723,1.0,1.0,0.0,1.0
440,1,54986851,1,1273.3563759732367,1,89000.0,1,0,72001,243.1666095,0.0,0.0,0.0,1.0
441,1,59004540,0,1255.4712435360993,1,34000.0,0,1,72049,163.29421299999998,1.0,1.0,0.0,1.0
442,1,59005881,0,1269.7668288679006,1,94000.0,0,2,72000,1.0,0.0,0.0,0.0,1.0
443,1,59000383,0,1255.923470338299,1,47000.0,0,0,151300,1.0,1.0,1.0,0.0,1.0
444,1,54988154,1,1275.881017188224,1,56000.0,1,1,366001,165.9307084,0.0,1.0,1.0,1.0
445,1,58995151,1,1271.815000512341,1,126000.0,1,0,450028,224.2676972,0.0,0.0,0.0,1.0
446,1,54986977,1,1269.5623883415412,1,77000.0,1,1,60000,174.93141509999998,0.0,0.0,0.0,1.0
447,1,54984241,1,1256.8102119668768,1,30000.0,1,1,72002,207.3644135,1.0,1.0,0.0,1.0
448,1,58992285,1,1267.7816768838097,1,56000.0,1,2,72001,212.1320344,0.0,1.0,0.0,1.0
449,1,58987200,1,1271.65672661335,1,126000.0,1,0,450058,176.0681686,0.0,0.0,0.0,1.0
